CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1,Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2
709141908,Existing Customer,53,M,2,Graduate,Married,$80K - $120K,Blue,41,2,3,1,10301.0,2451,7850.0,0.906,16359,111,0.657,0.238,0.00010848,0.99989
718364283,Existing Customer,43,M,3,Graduate,Single,$60K - $80K,Blue,30,3,2,4,19711.0,0,19711.0,1.037,3602,72,1.0,0.0,0.00033886,0.99966
717242058,Attrited Customer,43,F,5,Graduate,Married,Less than $40K,Blue,39,2,3,4,3981.0,0,3981.0,0.764,2134,42,0.355,0.0,0.99813,0.00187266
717472833,Existing Customer,42,M,4,Unknown,Single,$80K - $120K,Blue,32,6,3,5,7260.0,713,6547.0,0.833,4253,73,0.78,0.098,0.0010289,0.99897
708419733,Attrited Customer,47,M,3,College,Single,$60K - $80K,Blue,39,5,3,2,22599.0,0,22599.0,1.039,4739,55,0.486,0.0,0.99452,0.00548
779998083,Existing Customer,33,M,3,High School,Married,$40K - $60K,Blue,23,1,2,3,6392.0,1429,4963.0,0.682,4069,66,0.737,0.224,0.00019311,0.99981
714757908,Existing Customer,46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,34516.0,1380,33136.0,0.66,2163,56,0.4,0.04,8.7785e-05,0.99991
719445633,Existing Customer,60,F,0,Uneducated,Married,Less than $40K,Blue,36,4,2,3,1601.0,0,1601.0,0.829,4919,69,1.091,0.0,0.00016891,0.99983
708249708,Existing Customer,48,F,1,Doctorate,Married,Less than $40K,Blue,39,3,3,3,4844.0,1576,3268.0,0.809,1489,48,0.6,0.325,0.00041087,0.99959
713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,4,2,3,1443.0,0,1443.0,0.529,2092,38,0.31,0.0,0.99495,0.00505
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798.0,1794,4004.0,0.564,1724,45,0.452,0.309,0.00018665,0.99981
709068183,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,42,3,3,3,3096.0,0,3096.0,0.684,4709,87,0.776,0.0,0.00030845,0.99969
827890758,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,35,5,3,0,2062.0,1302,760.0,0.631,3785,63,0.75,0.631,6.4038e-05,0.99994
716689383,Existing Customer,39,F,2,Graduate,Married,$40K - $60K,Blue,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255,3.3214e-05,0.99997
767269908,Existing Customer,36,M,2,College,Married,$120K +,Blue,29,6,3,2,3158.0,0,3158.0,1.209,2973,63,0.969,0.0,0.00017488,0.99983
715153158,Existing Customer,41,M,4,Uneducated,Single,$40K - $60K,Blue,36,4,3,4,3636.0,1884,1752.0,0.924,4254,79,0.491,0.518,0.0005564,0.99944
717730533,Existing Customer,32,M,0,Graduate,Single,$40K - $60K,Blue,21,6,1,3,1614.0,925,689.0,0.598,2659,63,0.75,0.573,7.9494e-05,0.99992
708618933,Existing Customer,34,M,2,Uneducated,Single,$120K +,Blue,13,6,3,2,4369.0,2049,2320.0,0.865,3259,80,0.6,0.469,0.00018494,0.99982
771865908,Attrited Customer,48,F,2,Graduate,Single,Unknown,Blue,37,4,2,3,11750.0,487,11263.0,0.772,2532,48,0.548,0.041,0.9948,0.0052
719046558,Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883,0.00030251,0.9997
720444408,Attrited Customer,35,F,1,College,Single,Less than $40K,Blue,25,2,2,4,2231.0,1791,440.0,0.82,2576,42,0.75,0.803,0.99666,0.00334333
715054683,Existing Customer,50,M,2,Uneducated,Single,$80K - $120K,Blue,42,3,3,4,1645.0,0,1645.0,0.771,3838,60,0.463,0.0,0.00053055,0.99947
714500883,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,36,4,2,3,21242.0,819,20423.0,0.499,1283,37,0.542,0.039,0.00019864,0.9998
719384433,Attrited Customer,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641,0.99485,0.00515
717626508,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,3,3,1,1699.0,0,1699.0,0.653,5495,87,0.642,0.0,0.00011256,0.99989
714725883,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,4,1,0,5654.0,2470,3184.0,0.637,15123,111,0.881,0.437,2.1307e-05,0.99998
803197833,Existing Customer,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,44,6,5,2,2597.0,1871,726.0,0.899,3637,69,0.725,0.72,0.00022189,0.99978
826068183,Existing Customer,36,M,1,Graduate,Married,$80K - $120K,Blue,32,4,4,3,15488.0,1463,14025.0,1.28,2916,50,0.724,0.094,0.00034315,0.99966
778394358,Existing Customer,46,F,2,High School,Divorced,Less than $40K,Blue,26,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955,0.00010545,0.99989
767376483,Existing Customer,27,F,1,College,Married,Less than $40K,Blue,20,5,3,3,1893.0,0,1893.0,0.691,5176,91,0.784,0.0,0.00027607,0.99972
811005858,Existing Customer,33,F,0,Unknown,Married,Less than $40K,Blue,28,4,2,4,1438.3,0,1438.3,0.916,2914,70,0.591,0.0,0.00030803,0.99969
785106933,Existing Customer,51,F,1,Unknown,Single,Unknown,Blue,45,2,2,3,6519.0,2178,4341.0,0.739,4505,71,0.732,0.334,0.00019751,0.9998
813153108,Existing Customer,49,M,4,College,Married,$80K - $120K,Blue,44,2,3,3,31091.0,966,30125.0,0.57,14565,108,0.742,0.031,0.00030845,0.99969
713499408,Existing Customer,49,M,1,Unknown,Married,Less than $40K,Blue,35,5,2,2,1438.3,0,1438.3,0.681,4109,71,0.919,0.0,0.00011743,0.99988
709541433,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,36,3,3,4,2041.0,1687,354.0,0.677,1555,45,0.552,0.827,0.000516,0.99948
794524833,Existing Customer,36,F,3,Graduate,Single,$40K - $60K,Blue,18,4,3,3,2265.0,1345,920.0,0.808,4009,73,0.49,0.594,0.0003139,0.99969
812441358,Existing Customer,26,M,1,College,Divorced,$40K - $60K,Blue,21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.712,0.0,0.00016415,0.99984
713310558,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,28,5,2,2,2035.0,1620,415.0,0.838,4130,74,0.721,0.796,0.00011382,0.99989
715934283,Existing Customer,39,F,2,High School,Single,$40K - $60K,Blue,26,6,3,2,3142.0,1639,1503.0,0.986,3046,56,1.154,0.522,0.00017486,0.99983
785515533,Existing Customer,43,F,2,College,Married,Less than $40K,Blue,37,3,3,1,5380.0,1337,4043.0,0.845,8947,93,0.576,0.249,0.00010546,0.99989
720730683,Existing Customer,51,F,2,Graduate,Married,Unknown,Blue,36,5,3,3,17412.0,730,16682.0,0.837,4997,84,0.615,0.042,0.00030251,0.9997
708949908,Attrited Customer,50,M,1,Graduate,Divorced,$120K +,Blue,42,1,3,2,1656.0,0,1656.0,0.626,2073,44,0.833,0.0,0.99411,0.00589
709713033,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,48,3,3,3,6846.0,0,6846.0,0.62,1735,35,0.522,0.0,0.99639,0.00360825
716989683,Existing Customer,56,M,2,Doctorate,Single,$80K - $120K,Blue,48,4,3,3,4480.0,2465,2015.0,0.772,3331,74,0.682,0.55,0.00043772,0.99956
778441533,Attrited Customer,45,F,4,High School,Single,Unknown,Blue,26,6,2,2,4549.0,1631,2918.0,0.779,2240,34,0.478,0.359,0.99146,0.00854
720303933,Existing Customer,40,M,2,Graduate,Married,$80K - $120K,Blue,36,6,1,3,3340.0,1282,2058.0,0.724,4526,82,0.547,0.384,9.2637e-05,0.99991
711589758,Existing Customer,42,M,5,High School,Married,$60K - $80K,Blue,32,1,2,2,4162.0,1641,2521.0,0.719,3967,75,0.923,0.394,0.00011423,0.99989
779032308,Existing Customer,46,M,3,High School,Married,$80K - $120K,Blue,27,4,2,3,4964.0,2316,2648.0,0.793,3279,66,0.941,0.467,0.00019311,0.99981
712974558,Existing Customer,56,F,2,College,Single,Less than $40K,Blue,43,1,3,1,5254.0,0,5254.0,0.651,4546,89,0.712,0.0,0.00010546,0.99989
713203908,Existing Customer,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,4,1,3,2158.0,1695,463.0,0.766,1833,27,0.588,0.785,8.1736e-05,0.99992
711934308,Existing Customer,38,M,3,Graduate,Single,$40K - $60K,Blue,19,5,2,3,1705.0,0,1705.0,0.604,3342,62,0.824,0.0,0.00019864,0.9998
720122808,Attrited Customer,52,M,2,High School,Married,$60K - $80K,Silver,35,4,4,3,33180.0,511,32669.0,0.681,797,14,0.273,0.015,0.9969,0.00310334
709822008,Existing Customer,42,F,3,Unknown,Divorced,Unknown,Blue,31,5,3,2,2369.0,1019,1350.0,0.691,4317,66,0.784,0.43,0.00020516,0.99979
716445783,Existing Customer,42,F,2,Uneducated,Married,Unknown,Blue,31,4,2,0,22718.0,0,22718.0,0.791,1191,37,1.176,0.0,4.317e-05,0.99996
717277833,Existing Customer,27,F,1,Graduate,Single,Unknown,Blue,13,6,2,4,2339.0,2080,259.0,1.067,2294,45,0.452,0.889,0.00030653,0.99969
708784908,Existing Customer,47,F,3,Graduate,Unknown,Unknown,Blue,34,5,1,4,18064.0,2039,16025.0,0.89,4435,88,0.796,0.113,0.00016399,0.99984
818906208,Existing Customer,32,M,0,High School,Unknown,$60K - $80K,Silver,27,2,2,2,29081.0,1396,27685.0,2.204,1538,36,0.714,0.048,8.5795e-05,0.99991
714154533,Existing Customer,45,F,3,High School,Single,Unknown,Blue,36,6,1,2,3111.0,1994,1117.0,0.753,4478,56,0.697,0.641,5.5559e-05,0.99994
737925558,Existing Customer,64,M,0,Doctorate,Married,$40K - $60K,Blue,56,3,2,2,4234.0,1893,2341.0,0.585,1439,42,0.355,0.447,0.00014134,0.99986
708670608,Existing Customer,48,F,5,Uneducated,Married,Unknown,Blue,36,4,2,3,5495.0,2200,3295.0,0.696,5125,85,0.771,0.4,0.00020321,0.9998
716944983,Existing Customer,61,M,0,Uneducated,Married,$120K +,Blue,36,4,3,4,24172.0,2517,21655.0,0.424,1658,27,0.5,0.104,0.00045531,0.99954
789494133,Existing Customer,30,M,0,High School,Married,Less than $40K,Blue,21,5,4,3,2490.0,1259,1231.0,1.079,2441,53,0.514,0.506,0.00030499,0.9997
810545733,Existing Customer,47,F,2,College,Married,Unknown,Blue,42,3,3,3,2373.0,1480,893.0,0.631,4228,63,0.658,0.624,0.00029411,0.99971
710463408,Existing Customer,47,M,3,Unknown,Married,$80K - $120K,Blue,36,3,2,3,9683.0,1116,8567.0,0.721,15627,104,0.825,0.115,0.00021834,0.99978
715250583,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,48,3,2,3,8082.0,1138,6944.0,0.723,4277,59,0.788,0.141,0.00021042,0.99979
712768983,Attrited Customer,51,M,4,Graduate,Single,$80K - $120K,Silver,42,6,4,2,34516.0,230,34286.0,1.004,8629,65,0.548,0.007,0.99517,0.00483011
715037133,Existing Customer,40,M,3,Doctorate,Unknown,Less than $40K,Blue,36,1,1,3,4587.0,1771,2816.0,0.647,7479,83,0.694,0.386,0.0001391,0.99986
717052158,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,32,3,2,2,21718.0,2386,19332.0,0.743,3492,66,0.692,0.11,0.00011482,0.99989
709928358,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554.0,0,32554.0,0.872,8528,87,1.122,0.0,0.99161,0.00839
717940008,Existing Customer,57,F,2,Unknown,Divorced,$40K - $60K,Blue,36,5,2,2,3251.0,1887,1364.0,1.007,3228,67,0.763,0.58,0.00012511,0.99987
712237458,Existing Customer,47,M,3,Unknown,Married,$120K +,Blue,28,3,2,2,11629.0,802,10827.0,0.912,3752,78,0.902,0.069,0.00012982,0.99987
708276183,Attrited Customer,52,F,3,Post-Graduate,Married,Less than $40K,Blue,45,2,4,1,1760.0,0,1760.0,0.046,1554,35,0.029,0.0,0.99379,0.00621
717853233,Existing Customer,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214,9.0064e-05,0.99991
710881008,Existing Customer,42,M,3,High School,Single,$80K - $120K,Blue,29,3,1,1,6380.0,1238,5142.0,0.903,4119,66,0.61,0.194,3.3505e-05,0.99997
717047583,Attrited Customer,47,F,3,Doctorate,Married,Less than $40K,Blue,35,2,3,2,4779.0,2517,2262.0,0.929,8912,63,0.658,0.527,0.99631,0.00368792
721084833,Existing Customer,48,M,5,High School,Married,$40K - $60K,Silver,34,5,0,2,17657.0,2018,15639.0,0.55,1682,39,0.95,0.114,1.8481e-05,0.99998
713193408,Existing Customer,59,F,0,Unknown,Single,Less than $40K,Blue,52,3,3,3,2533.0,2076,457.0,0.738,3816,75,0.829,0.82,0.00028535,0.99971
709332408,Existing Customer,44,F,1,High School,Single,Less than $40K,Blue,36,3,3,3,6159.0,1640,4519.0,0.619,13517,106,0.656,0.266,0.00027604,0.99972
719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,31,4,3,3,5941.0,0,5941.0,0.522,2196,37,0.233,0.0,0.99711,0.00288892
716053083,Attrited Customer,33,M,2,Graduate,Married,$120K +,Blue,21,2,2,4,27992.0,0,27992.0,0.433,837,18,1.0,0.0,0.99695,0.00305189
798280683,Existing Customer,37,M,3,Post-Graduate,Single,$80K - $120K,Blue,31,6,3,3,2626.0,1736,890.0,0.786,4714,93,0.788,0.661,0.00036935,0.99963
714407058,Existing Customer,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,2,1,30997.0,2330,28667.0,0.65,3821,81,0.841,0.075,7.3235e-05,0.99993
709950858,Existing Customer,45,M,5,College,Single,$80K - $120K,Blue,35,4,2,1,33755.0,2301,31454.0,0.751,3458,71,0.651,0.068,6.8897e-05,0.99993
710094108,Existing Customer,33,M,3,Graduate,Single,$60K - $80K,Blue,27,6,2,3,2043.0,1725,318.0,0.686,5212,79,0.646,0.844,0.00019864,0.9998
788095158,Attrited Customer,52,M,3,Uneducated,Married,$80K - $120K,Blue,44,3,3,3,11606.0,0,11606.0,0.797,2623,39,0.393,0.0,0.99691,0.00308778
713374533,Existing Customer,52,F,1,Unknown,Single,$40K - $60K,Blue,43,4,2,2,1981.0,1082,899.0,0.584,3913,90,0.731,0.546,0.00011743,0.99988
795613233,Existing Customer,48,F,2,Graduate,Married,Unknown,Blue,42,4,2,0,10514.0,1494,9020.0,0.649,4949,76,0.81,0.142,4.1986e-05,0.99996
779353083,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,0.505,1330,32,0.684,0.043,0.00010284,0.9999
712560558,Existing Customer,55,F,3,College,Single,Less than $40K,Blue,42,5,2,1,1438.3,0,1438.3,0.612,4660,87,0.891,0.0,6.9248e-05,0.99993
783500283,Existing Customer,62,M,0,Graduate,Unknown,$80K - $120K,Blue,56,5,3,2,29100.0,1228,27872.0,0.722,5041,74,0.805,0.042,0.00015435,0.99985
806634783,Existing Customer,38,F,2,College,Married,Less than $40K,Blue,33,1,3,2,3420.0,1405,2015.0,0.843,4267,75,0.596,0.411,0.00017488,0.99983
709838508,Existing Customer,45,M,3,Graduate,Divorced,$60K - $80K,Silver,31,2,1,3,34516.0,1509,33007.0,0.728,7167,91,0.625,0.044,8.6856e-05,0.99991
713182458,Existing Customer,53,M,4,High School,Married,$80K - $120K,Blue,43,3,1,2,16692.0,2446,14246.0,0.853,1288,29,0.45,0.147,5.6153e-05,0.99994
709176108,Existing Customer,56,F,4,Post-Graduate,Unknown,Less than $40K,Blue,49,5,3,3,4604.0,621,3983.0,0.814,4586,79,0.646,0.135,0.00037329,0.99963
713378133,Existing Customer,54,F,0,Post-Graduate,Single,Less than $40K,Silver,39,6,2,3,11696.0,2288,9408.0,0.973,2445,60,0.765,0.196,0.00017466,0.99983
793222008,Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,26,5,2,3,5397.0,1784,3613.0,0.904,2056,49,0.633,0.331,0.0001597,0.99984
720777558,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641,0.00011937,0.99988
710611683,Existing Customer,43,F,2,Post-Graduate,Married,Less than $40K,Blue,31,6,1,1,2837.0,1807,1030.0,0.609,4279,83,0.627,0.637,3.9082e-05,0.99996
711893358,Existing Customer,46,M,5,High School,Married,$40K - $60K,Blue,37,6,2,1,2375.0,1196,1179.0,0.641,4087,66,0.833,0.504,6.889e-05,0.99993
719420058,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,11782.0,2177,9605.0,0.875,16605,110,0.692,0.185,7.9128e-05,0.99992
715588008,Existing Customer,45,M,4,College,Married,$80K - $120K,Blue,31,4,3,3,31978.0,1659,30319.0,0.556,2333,51,1.217,0.052,0.00030845,0.99969
715399908,Existing Customer,54,F,2,High School,Single,Unknown,Blue,45,5,3,5,7563.0,1465,6098.0,0.511,4175,67,0.718,0.194,0.00086777,0.99913
717127083,Existing Customer,37,M,3,Graduate,Married,$120K +,Blue,25,3,3,0,15017.0,1733,13284.0,0.635,2076,58,0.487,0.115,6.8853e-05,0.99993
711535158,Attrited Customer,46,F,1,College,Unknown,Unknown,Blue,35,5,3,3,2197.0,461,1736.0,0.636,1955,42,0.448,0.21,0.99639,0.00360825
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,36,6,3,3,1628.0,969,659.0,0.999,1893,15,2.75,0.595,0.00031726,0.99968
711607833,Existing Customer,43,M,5,High School,Married,$60K - $80K,Blue,36,5,2,1,2810.0,2384,426.0,0.859,4875,97,0.764,0.848,6.889e-05,0.99993
708952758,Existing Customer,41,F,3,College,Married,Less than $40K,Blue,35,2,1,2,2066.0,1542,524.0,0.71,4887,76,0.617,0.746,5.5564e-05,0.99994
714483033,Existing Customer,45,F,5,Unknown,Married,Unknown,Blue,40,3,2,2,14728.0,0,14728.0,0.708,4660,85,0.735,0.0,0.00012916,0.99987
708740808,Existing Customer,45,M,4,Graduate,Married,$40K - $60K,Blue,36,5,3,4,4112.0,0,4112.0,0.777,2949,54,1.25,0.0,0.00054115,0.99946
772313358,Existing Customer,50,M,3,High School,Single,$80K - $120K,Blue,39,3,3,2,21322.0,2216,19106.0,0.921,8693,91,0.569,0.104,0.00018145,0.99982
824157858,Existing Customer,58,M,3,Graduate,Married,$80K - $120K,Blue,54,4,3,3,18713.0,1022,17691.0,0.682,1524,42,0.615,0.055,0.0003139,0.99969
714706083,Existing Customer,44,M,2,College,Married,$60K - $80K,Blue,36,5,3,4,12229.0,997,11232.0,0.811,4284,75,0.596,0.082,0.00050168,0.9995
778148283,Existing Customer,48,M,2,Doctorate,Single,$120K +,Blue,41,5,2,1,20148.0,1084,19064.0,0.79,3921,74,0.542,0.054,9.933e-05,0.9999
720426708,Attrited Customer,56,M,3,High School,Single,$60K - $80K,Blue,45,2,1,3,8512.0,0,8512.0,1.038,811,27,1.25,0.0,0.98941,0.01059
778932633,Existing Customer,57,F,2,Graduate,Married,Less than $40K,Blue,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727,0.00017987,0.99982
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,2,1,34516.0,1254,33262.0,0.869,1366,25,0.786,0.036,6.3239e-05,0.99994
780567408,Existing Customer,47,F,3,Graduate,Divorced,Less than $40K,Blue,38,5,1,2,3027.0,1671,1356.0,0.934,3912,77,0.925,0.552,5.7151e-05,0.99994
720264783,Existing Customer,58,F,2,Graduate,Married,Less than $40K,Blue,44,4,2,3,5031.0,1327,3704.0,0.553,1433,34,0.889,0.264,0.00019143,0.99981
717524433,Existing Customer,52,F,2,College,Married,$40K - $60K,Blue,40,5,3,1,1438.3,0,1438.3,0.825,4700,92,0.704,0.0,0.00010546,0.99989
719628033,Existing Customer,33,F,1,Post-Graduate,Married,Unknown,Blue,36,5,3,3,4134.0,1130,3004.0,1.222,2475,52,0.926,0.273,0.00033411,0.99967
716273133,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,2,2,3,1593.0,0,1593.0,0.61,4853,78,0.592,0.0,0.00019864,0.9998
804820233,Existing Customer,38,M,2,Unknown,Divorced,$80K - $120K,Blue,33,6,3,2,11777.0,1781,9996.0,0.565,2763,62,0.879,0.151,0.00019771,0.9998
779198133,Existing Customer,45,F,3,High School,Divorced,Less than $40K,Blue,33,3,3,2,9977.0,2088,7889.0,0.65,3530,61,0.743,0.209,0.00018145,0.99982
720520308,Attrited Customer,46,F,4,Graduate,Married,Less than $40K,Blue,28,4,2,3,8318.0,2517,5801.0,0.69,2427,52,0.625,0.303,0.99504,0.00495524
716645883,Existing Customer,47,M,2,Unknown,Unknown,$60K - $80K,Blue,36,3,2,2,13867.0,0,13867.0,0.659,4297,68,0.744,0.0,0.00012511,0.99987
715315008,Existing Customer,40,M,4,Post-Graduate,Single,$40K - $60K,Blue,30,6,3,2,4640.0,1555,3085.0,0.78,3870,70,0.707,0.335,0.00022196,0.99978
708125733,Existing Customer,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0,0.00010546,0.99989
714084483,Attrited Customer,49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,3855.0,211,3644.0,0.485,1724,34,0.308,0.055,0.99513,0.00487126
714943233,Existing Customer,49,M,2,Doctorate,Married,$40K - $60K,Blue,31,2,2,2,1915.0,1545,370.0,0.775,3911,80,0.778,0.807,0.00016471,0.99984
824168808,Existing Customer,31,F,1,College,Divorced,Unknown,Blue,27,4,6,3,3647.0,1480,2167.0,0.76,2271,60,0.364,0.406,0.00021793,0.99978
720706008,Existing Customer,30,M,2,Post-Graduate,Single,$40K - $60K,Blue,16,5,3,5,4533.0,1977,2556.0,0.664,2679,69,0.605,0.436,0.0010502,0.99895
714974658,Existing Customer,48,F,4,College,Married,Less than $40K,Blue,36,6,1,4,2464.0,1867,597.0,0.6,1219,35,1.333,0.758,0.00016114,0.99984
788778033,Existing Customer,39,F,2,College,Single,Less than $40K,Silver,20,1,2,3,12338.0,1277,11061.0,0.828,15869,109,0.758,0.104,0.00016817,0.99983
711854808,Attrited Customer,41,M,3,High School,Married,$120K +,Blue,32,2,2,1,34516.0,0,34516.0,0.965,4734,57,0.541,0.0,0.98576,0.01424
820085808,Existing Customer,54,F,3,Graduate,Married,Less than $40K,Blue,49,1,1,2,2598.0,1343,1255.0,0.637,4692,86,0.72,0.517,5.7151e-05,0.99994
709791333,Existing Customer,40,F,3,Uneducated,Single,Less than $40K,Blue,36,6,1,3,2040.0,1084,956.0,0.672,4751,80,0.818,0.531,9.8837e-05,0.9999
710984133,Existing Customer,50,M,3,Uneducated,Single,$120K +,Blue,36,5,3,4,27876.0,557,27319.0,0.768,4654,88,0.66,0.02,0.00055052,0.99945
716390958,Attrited Customer,45,M,4,Unknown,Married,$120K +,Blue,31,1,4,3,26107.0,0,26107.0,0.55,1697,47,0.424,0.0,0.99763,0.00236635
712279683,Attrited Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,2,3,3,9114.0,0,9114.0,0.654,2740,52,0.625,0.0,0.99683,0.00317458
717575958,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,6,3,3,1694.0,479,1215.0,0.838,2349,42,0.312,0.283,0.99702,0.00298315
719547033,Attrited Customer,40,M,4,Unknown,Married,$80K - $120K,Blue,31,1,3,6,23502.0,0,23502.0,0.839,7957,60,0.875,0.0,0.99945,0.00055285
709410033,Existing Customer,56,M,2,High School,Unknown,$80K - $120K,Blue,36,1,1,1,4731.0,831,3900.0,0.96,14952,118,0.788,0.176,3.2288e-05,0.99997
719659758,Existing Customer,45,F,4,High School,Married,$40K - $60K,Blue,35,6,1,0,2919.0,1670,1249.0,1.041,4194,72,0.756,0.572,2.0713e-05,0.99998
712399308,Attrited Customer,38,F,3,High School,Unknown,Less than $40K,Blue,36,5,3,3,2989.0,2387,602.0,0.437,2143,67,0.558,0.799,0.99673,0.00326528
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,42,6,2,0,5332.0,0,5332.0,0.939,1371,39,1.167,0.0,4.1986e-05,0.99996
797218233,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,45,5,1,0,1757.0,0,1757.0,0.533,4550,82,0.547,0.0,2.2331e-05,0.99998
716063583,Existing Customer,41,M,3,High School,Divorced,$60K - $80K,Blue,32,1,2,1,4549.0,2109,2440.0,0.953,8642,85,0.7,0.464,6.9242e-05,0.99993
709245783,Existing Customer,44,F,3,Graduate,Married,Unknown,Blue,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,3.4465e-05,0.99997
821351958,Existing Customer,40,F,4,College,Married,Less than $40K,Blue,36,6,1,2,1438.3,0,1438.3,0.785,3308,54,1.0,0.0,5.6158e-05,0.99994
716593533,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,4,1,3,5070.0,0,5070.0,1.01,3651,76,0.652,0.0,8.453e-05,0.99992
772578858,Existing Customer,49,F,1,Unknown,Married,Less than $40K,Blue,39,3,4,2,2904.0,2203,701.0,0.796,3848,66,0.692,0.759,0.00022427,0.99978
719922558,Existing Customer,45,F,5,Unknown,Divorced,$40K - $60K,Blue,33,2,2,3,1438.3,0,1438.3,0.739,5346,84,0.787,0.0,0.00021724,0.99978
797998158,Existing Customer,52,M,3,Uneducated,Single,$80K - $120K,Blue,46,4,1,2,4555.0,0,4555.0,1.031,3646,66,1.2,0.0,5.8763e-05,0.99994
713666058,Existing Customer,46,F,5,College,Divorced,$40K - $60K,Blue,38,6,1,3,3276.0,1915,1361.0,0.672,4264,76,0.617,0.585,9.2982e-05,0.99991
720202008,Existing Customer,47,F,5,Unknown,Single,$40K - $60K,Blue,40,4,3,4,3888.0,2517,1371.0,0.641,4377,88,0.725,0.647,0.00058553,0.99941
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,4503.0,0,4503.0,0.659,748,20,0.429,0.0,0.9968,0.00320374
719034183,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,38,5,1,3,1555.0,1366,189.0,0.704,5490,86,0.755,0.878,9.6126e-05,0.9999
817663908,Existing Customer,60,F,1,Graduate,Married,$40K - $60K,Blue,42,5,3,3,5903.0,1335,4568.0,0.914,1137,27,0.929,0.226,0.00028395,0.99972
718504983,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,37,6,2,2,6091.0,0,6091.0,0.56,3340,60,0.579,0.0,0.00011382,0.99989
